기준분기,상권구분,상권지역,서비스업종,분기매출,분기당_매출건수,주중_매출금액,주말_매출금액
1,골목상권,자양한강도서관,시계및귀금속,2218303,25,2168732,49571
1,골목상권,망리단길,가전제품,481492655,378,333945004,147547651
1,골목상권,인수동 우편취급국,가구,18172277,192,18172277,0
1,골목상권,고려대역 6번,가전제품,370000000,114,370000000,0
1,골목상권,마천역(마천초등학교),시계및귀금속,82642670,425,43547287,39095383
1,골목상권,대림성모병원,시계및귀금속,48421642,136,48421642,0
1,골목상권,장안제일시장,시계및귀금속,1138462,6,1138462,0
1,골목상권,면목역 3번,시계및귀금속,10768877,24,8112627,2656250
1,골목상권,고려대역 4번,가구,2450338,64,1917656,532682
1,전통시장,아현가구거리상점가,가구,4475985331,5523,2436759757,2039225574
1,전통시장,장미원골목시장,시계및귀금속,12924518,82,12924518,0
1,골목상권,화원중학교,시계및귀금속,7384123,29,7078135,305988
1,골목상권,구반포역,시계및귀금속,760982398,2146,746224277,14758121
1,골목상권,장안근린공원,시계및귀금속,37960340,85,36062323,1898017
1,전통시장,도화동 상점가,시계및귀금속,115187857,523,100709243,14478614
1,골목상권,신림역 8번,가구,1683900052,5265,834188562,849711490
1,골목상권,영신초등학교,가전제품,263163606,1165,137404007,125759599
1,골목상권,오산중학교,시계및귀금속,4288600,57,3232154,1056446
1,골목상권,도봉역 2번,가전제품,38742858,600,38742858,0
1,골목상권,공항시장역 3번,가구,12790764,75,12790764,0
1,골목상권,구로4동주민센터,가구,12955169,108,0,12955169
1,골목상권,계상초등학교,시계및귀금속,26058653,16,26058653,0
1,골목상권,상계초등학교,시계및귀금속,16287464,24,14321314,1966150
1,골목상권,도봉구 정병원,가전제품,405245157,102,405245157,0
1,골목상권,석계역 2번,시계및귀금속,2025436,70,2025436,0
1,전통시장,인헌시장(원당종합시장),시계및귀금속,190929,24,101431,89498
1,전통시장,창동역상점가,시계및귀금속,45567479,247,37398373,8169106
1,골목상권,수락산역 4번,시계및귀금속,87187,9,87187,0
1,골목상권,신창초등학교,가구,2988273,34,1762866,1225407
1,골목상권,상신초등학교입구,시계및귀금속,11000000,16,46283,10953717
1,골목상권,화양사거리,시계및귀금속,2177058,89,987532,1189526
1,발달상권,삼각지역,부동산중개업,7700000,18,7700000,0
1,발달상권,매봉역,가전제품,1475642,17,1475642,0
1,전통시장,전곡시장,시계및귀금속,3863051,16,3863051,0
1,골목상권,미아사거리역 3번,가구,1308596,5,1308596,0
1,골목상권,양천향교역 5번,가구,6674188,133,6674188,0
1,골목상권,염곡동 구룡사(포이동성당),가구,73000000,211,73000000,0
1,골목상권,홍대부속여중고앞,시계및귀금속,11687389,24,1119005,10568384
1,전통시장,풍납시장,시계및귀금속,12763270,103,12736891,26379
1,전통시장,충신시장,시계및귀금속,23000000,7,23000000,0
1,골목상권,샤로수길,가전제품,1671429,37,1671429,0
1,골목상권,돌곶이역 5번,시계및귀금속,60105348,170,41032405,19072943
1,골목상권,송중초등학교,시계및귀금속,11391364,99,5527073,5864291
1,골목상권,남부초등학교,시계및귀금속,4057714,9,4057714,0
1,골목상권,서초동성당,가구,378119405,208,378119405,0
1,전통시장,우림골목시장,가구,73868613,364,69282114,4586499
1,골목상권,신성초등학교,부동산중개업,10000000,67,0,10000000
1,발달상권,신사역,가구,894000000,3336,767683482,126316518
1,발달상권,독산동,시계및귀금속,133685239,1029,98602689,35082550
1,골목상권,아현역 2번,시계및귀금속,5251324,30,742870,4508454
1,골목상권,문성초등학교,가전제품,361993314,3019,286760214,75233100
1,골목상권,황학동벼룩시장,시계및귀금속,2428571,113,375000,2053571
1,골목상권,성수동카페거리,가전제품,6693111,144,6693111,0
1,발달상권,삼성역,시계및귀금속,1537593178,2141,987516342,550076836
1,골목상권,곰달래도서관,시계및귀금속,34967277,78,33132556,1834721
1,발달상권,왕십리역(왕십리),가구,360000000,1324,192565069,167434931
1,골목상권,천호지구대(천호동자전거거리),시계및귀금속,23414431,37,17888683,5525748
1,발달상권,강동구청역,가전제품,5366487579,2495,3309331469,2057156110
1,골목상권,신정역 5번,시계및귀금속,22680317,131,17840857,4839460
1,발달상권,르네상스호텔사거리,시계및귀금속,26204003,400,25960101,243902
1,골목상권,난곡초등학교(난곡동벽화마을),가구,15130184,43,7193038,7937146
1,골목상권,독산동정훈단지,시계및귀금속,25811341,75,10391211,15420130
1,발달상권,남부터미널역,가전제품,2961209298,11715,2615633239,345576059
1,골목상권,신방화역 2번,가구,15112444,47,8973014,6139430
1,골목상권,금산초등학교(금천고등학교),시계및귀금속,2936877,14,2936877,0
1,골목상권,아현역 1번,시계및귀금속,31787969,132,24394725,7393244
1,골목상권,마포구청역 4번,가전제품,7292452745,2945,5158676347,2133776398
1,발달상권,압구정역,부동산중개업,90000000,210,90000000,0
1,골목상권,방화역 3번,시계및귀금속,52602290,750,51203053,1399237
1,골목상권,효창공원앞역 5번,가구,6013848,60,6013848,0
1,골목상권,두산초등학교,가구,66828194,180,40638767,26189427
1,골목상권,관악구신사동주민센터,가구,3451327,46,1610619,1840708
1,골목상권,응암3동주민센터,가구,29409282,132,20344303,9064979
1,골목상권,언주역 6번,가구,935323907,160,914904304,20419603
1,골목상권,신길3동주민센터,부동산중개업,84631572,4841,47149008,37482564
1,골목상권,학동근린공원,시계및귀금속,103429950,90,103429950,0
1,골목상권,오류2동버들시장,시계및귀금속,54117355,112,30290185,23827170
1,골목상권,서초중학교,시계및귀금속,43064644,428,42391233,673411
1,골목상권,신월시영아파트중문,가구,102425556,157,78788889,23636667
1,발달상권,상계백병원,가구,19356554,33,19356554,0
1,골목상권,삼선중학교,가구,140686625,308,133282066,7404559
1,골목상권,대림썬프라자,시계및귀금속,101734,20,87201,14533
1,전통시장,화양제일골목시장,시계및귀금속,9473052,14,9449464,23588
1,골목상권,금천구청역 1번 출입구,시계및귀금속,60412001,229,52500141,7911860
1,골목상권,구로초등학교,시계및귀금속,34238431,62,27250996,6987435
1,골목상권,영신초등학교,시계및귀금속,42103794,145,34321702,7782092
1,골목상권,화곡역 4번,가구,70611557,702,70611557,0
1,발달상권,등나무근린공원,시계및귀금속,91128032,504,58429529,32698503
1,골목상권,남구로역 2번,가구,44282675,103,12349544,31933131
1,전통시장,정릉시장,시계및귀금속,5062157,205,4853700,208457
1,전통시장,중랑동부시장,시계및귀금속,45689161,127,39800677,5888484
1,골목상권,삼전역 4번,가전제품,1834521,15,0,1834521
1,발달상권,논현역,가전제품,6958742752,3290,4367257434,2591485318
1,골목상권,난우초등학교,가구,40412749,148,27806688,12606061
1,골목상권,선일여고,시계및귀금속,4648240,12,4648240,0
1,전통시장,장위전통시장,시계및귀금속,86552084,86,85206262,1345822
1,발달상권,"강남구청(청담역_8번, 강남세무서)",가구,1828099084,843,1553412893,274686191
1,골목상권,남구로역 3번,가구,146870778,378,101800990,45069788
1,발달상권,노원역,가전제품,2199157818,1369,1456122206,743035612
1,발달상권,노원역,가구,97968521,389,68855293,29113228
1,전통시장,수유프라자,가구,44240220,187,32032397,12207823
1,발달상권,창동역,시계및귀금속,96137207,400,86700701,9436506
1,발달상권,독산동,가구,127136693,33,127136693,0
1,발달상권,구산역,시계및귀금속,40371860,231,37003149,3368711
1,전통시장,"황학시장(서울중앙시장, 신중앙시장)",시계및귀금속,104075215,350,89759555,14315660
1,발달상권,사당역(사당),부동산중개업,43057927,4027,38101619,4956308
1,발달상권,양재화물트럭터미널앞,가구,294599740,152,142744204,151855536
1,골목상권,학동초등학교,가전제품,60605240,403,60605240,0
1,골목상권,사당5동주민센터,가전제품,46337423,152,34613497,11723926
1,전통시장,연희사러가,시계및귀금속,18260151,63,3119297,15140854
1,발달상권,오류동역,시계및귀금속,88223608,414,68147098,20076510
1,전통시장,동묘시장(동묘벼룩시장),가전제품,43029903,883,43029903,0
1,발달상권,방배역,시계및귀금속,48514891,622,38883871,9631020
1,전통시장,전곡시장,가구,20046866,77,18659006,1387860
1,발달상권,신도림역,가구,2382146631,2609,1109460857,1272685774
1,골목상권,신대방역 4번,시계및귀금속,8376932,45,1867830,6509102
1,발달상권,청담사거리(청담동명품거리),가구,7116877947,2057,5108124388,2008753559
1,발달상권,구로전화국,시계및귀금속,165793784,616,165410550,383234
1,발달상권,강서구청,시계및귀금속,1024011,20,1024011,0
1,발달상권,장지역(가든파이브),가전제품,242842888,1410,189200105,53642783
1,골목상권,석촌고분역 3번,시계및귀금속,24135924,100,3694824,20441100
1,전통시장,전곡시장,가전제품,169130824,318,119983396,49147428
1,전통시장,황학동주방가구거리상점가,가전제품,264033328,381,264033328,0
1,발달상권,까치산역,시계및귀금속,42405681,108,36466726,5938955
1,발달상권,을지로4가역,시계및귀금속,6210866,66,326888,5883978
1,골목상권,개봉1동주민센터,시계및귀금속,5663631,53,5262902,400729
1,골목상권,영등포동성당,가전제품,58991913,610,58991913,0
1,발달상권,미아사거리역,시계및귀금속,234225662,7012,159401836,74823826
1,발달상권,연신내역,가전제품,70717108,857,55321475,15395633
1,발달상권,미아사거리역,가전제품,354179044,7234,248446245,105732799
1,발달상권,인사동,시계및귀금속,205258819,5526,100898778,104360041
1,발달상권,롯데백화점(시청광장 지하쇼핑센터),시계및귀금속,8803917834,5401,5748919214,3054998620
1,전통시장,인현시장,시계및귀금속,3642213,91,3642213,0
1,발달상권,강남을지병원,가구,637488488,360,266841558,370646930
1,골목상권,중앙고등학교,시계및귀금속,343279728,3634,298112324,45167404
1,골목상권,인헌고등학교(인헌중학교),시계및귀금속,9138397,288,9035487,102910
1,발달상권,종로3가역,가전제품,18193822,136,16897520,1296302
1,발달상권,신설동역,가전제품,70179084,221,4847574,65331510
1,발달상권,종로4가,가전제품,69701561,234,68751838,949723
1,발달상권,사가정역,시계및귀금속,19754741,99,14977690,4777051
1,발달상권,약수역,시계및귀금속,92428117,404,68562386,23865731
1,전통시장,선유도역 골목형상점가,시계및귀금속,928888264,2283,928038921,849343
1,발달상권,명일역,가구,29295153,115,24329086,4966067
1,발달상권,충무로역,시계및귀금속,30308944,157,30308944,0
1,발달상권,동대문역사문화공원역,시계및귀금속,44564627,149,44564627,0
1,발달상권,발산역(마곡),가구,173552719,111,81478434,92074285
1,발달상권,논현역,가구,21906245288,8703,13281151988,8625093300
1,발달상권,천호역,가구,3626257305,6739,1671604818,1954652487
1,발달상권,"신촌역(신촌역, 신촌로터리)",가전제품,6126810,9,6126810,0
1,발달상권,등촌역,부동산중개업,1497934,239,1497934,0
1,발달상권,한남오거리,시계및귀금속,16183841,139,16183841,0
1,발달상권,굽은다리역,시계및귀금속,15520018,74,13658762,1861256
1,발달상권,마포역,시계및귀금속,20961933,352,20961933,0
1,발달상권,여의도역(여의도),시계및귀금속,254356493,2219,209705894,44650599
1,발달상권,목동사거리,가전제품,3328084887,9084,2058835528,1269249359
1,골목상권,수유시장옆,시계및귀금속,5106304,36,4205721,900583
1,발달상권,영등포역(영등포),시계및귀금속,8959507742,80990,5004206920,3955300822
1,발달상권,영등포역(영등포),부동산중개업,73614175,1226,30672573,42941602
1,발달상권,신설동역,시계및귀금속,23161498,234,21218155,1943343
1,발달상권,월드컵경기장역(월드컵경기장),시계및귀금속,42372725,1283,30950700,11422025
1,발달상권,길동역,가구,12910148,423,11250819,1659329
1,전통시장,도림시장,시계및귀금속,39401044,197,25975320,13425724
1,전통시장,엔터식스 강남점,시계및귀금속,6746520,18,6746520,0
1,전통시장,개봉중앙시장,시계및귀금속,6006538,54,3898887,2107651
1,발달상권,아차산역,가전제품,478515387,1636,313044955,165470432
1,발달상권,합정역,가전제품,8911123,64,3564449,5346674
1,발달상권,오목교역,시계및귀금속,907027872,1601,846642896,60384976
1,발달상권,노량진역(노량진),시계및귀금속,63629308,666,44459315,19169993
1,발달상권,코엑스,시계및귀금속,54414320,45,54414320,0
1,전통시장,동남상가,시계및귀금속,192258987,607,130081612,62177375
1,전통시장,용산용문시장,시계및귀금속,12827073,44,12827073,0
1,전통시장,미성동 도깨비시장 골목형상점가,시계및귀금속,4703269,43,4458943,244326
1,발달상권,대치역,시계및귀금속,30067919,926,27791907,2276012
